Region,Annee,Semaine_Epi,Pluviometrie_mm,Temperature_Moy_C,Taux_Couverture_MILDA,Campagne_Vaccinale_Active,Cas_Paludisme,Cas_Dengue
Hauts-Bassins (Bobo),2026,51,2.1,29.7,92.0,0,264,16
Hauts-Bassins (Bobo),2026,52,1.5,25.8,78.9,0,257,25
Sahel,2013,1,1.8,32.8,87.0,0,312,13
Sahel,2013,2,4.1,30.5,93.5,0,206,13
Sahel,2013,3,4.0,26.4,78.3,0,273,8
Sahel,2013,4,1.5,26.6,86.6,0,207,3
Sahel,2013,5,2.0,29.0,81.9,0,280,11
Sahel,2013,6,1.1,29.6,80.6,0,325,10
Sahel,2013,7,3.0,30.0,87.7,0,222,5
Sahel,2013,8,1.4,30.8,81.7,0,195,12
Sahel,2013,9,2.4,26.7,93.1,0,203,10
Sahel,2013,10,4.9,36.7,79.8,0,227,5
Sahel,2013,11,4.6,39.9,91.5,0,352,14
Sahel,2013,12,4.7,37.8,83.7,0,240,1
Sahel,2013,13,0.6,34.1,77.5,0,200,0
Sahel,2013,14,4.2,34.1,88.4,0,338,13
Sahel,2013,15,3.8,34.3,90.1,0,255,1
Sahel,2013,16,2.6,35.1,85.9,0,245,3
Sahel,2013,17,1.6,38.5,87.1,0,243,3
Sahel,2013,18,3.2,39.5,81.0,0,296,4
Sahel,2013,19,1.2,30.0,80.7,0,204,13
Sahel,2013,20,2.6,28.0,79.0,0,294,5
Sahel,2013,21,2.4,30.2,89.8,0,201,14
Sahel,2013,22,20.0,32.3,78.9,0,298,12
Sahel,2013,23,26.8,28.5,80.0,0,185,8
Sahel,2013,24,22.7,29.9,93.0,0,213,13
Sahel,2013,25,43.1,28.4,80.9,0,235,0
Sahel,2013,26,24.0,27.2,87.5,0,1270,10
Sahel,2013,27,13.2,32.3,84.0,0,1392,14
Sahel,2013,28,25.6,31.0,76.0,0,1205,2
Sahel,2013,29,31.8,26.2,88.4,0,1273,2
Sahel,2013,30,6.5,30.2,84.8,0,1363,11
Sahel,2013,31,37.9,25.6,75.8,0,1736,10
Sahel,2013,32,33.4,30.2,85.9,0,1695,1
Sahel,2013,33,24.3,26.5,84.2,0,1098,10
Sahel,2013,34,16.8,32.7,91.9,0,1575,0
Sahel,2013,35,43.2,26.9,86.7,0,1101,1
Sahel,2013,36,30.5,32.7,86.0,0,1457,7
Sahel,2013,37,29.3,30.4,83.7,0,1572,13
Sahel,2013,38,15.7,32.9,82.3,0,1086,7
Sahel,2013,39,27.3,30.0,80.3,0,1660,9
Sahel,2013,40,41.0,25.2,79.1,0,1653,4
Sahel,2013,41,1.8,27.8,85.8,0,1188,13
Sahel,2013,42,1.5,29.7,92.4,0,1187,14
Sahel,2013,43,2.4,26.9,81.6,0,1401,7
Sahel,2013,44,0.1,29.4,86.3,0,1168,14
Sahel,2013,45,4.8,31.3,82.9,0,1157,8
Sahel,2013,46,4.5,27.2,76.6,0,1765,10
Sahel,2013,47,2.2,32.8,77.8,0,353,10
Sahel,2013,48,4.6,32.6,81.6,0,348,13
Sahel,2013,49,3.6,32.6,88.1,0,351,1
Sahel,2013,50,4.2,25.7,83.5,0,224,8
Sahel,2013,51,3.5,26.8,83.2,0,265,14
Sahel,2013,52,3.5,25.8,80.5,0,273,4
Sahel,2014,1,2.7,29.5,86.8,0,322,0
Sahel,2014,2,1.6,26.0,78.5,0,232,13
Sahel,2014,3,3.5,28.6,87.7,0,230,0
Sahel,2014,4,4.9,26.5,79.9,0,311,3
Sahel,2014,5,4.1,27.6,88.2,0,298,10
Sahel,2014,6,0.7,27.0,86.5,0,319,14
Sahel,2014,7,0.6,25.3,82.5,0,187,13
Sahel,2014,8,2.9,27.3,82.1,0,298,3
Sahel,2014,9,4.0,31.3,75.5,0,234,2
Sahel,2014,10,2.1,40.4,85.4,0,326,1
Sahel,2014,11,0.5,35.1,94.1,0,198,9
Sahel,2014,12,0.7,39.0,85.4,0,279,4
Sahel,2014,13,1.9,34.3,81.2,0,239,14
Sahel,2014,14,2.4,36.3,90.1,0,225,11
Sahel,2014,15,4.0,39.7,84.9,0,176,13
Sahel,2014,16,3.0,34.4,86.2,0,258,0
Sahel,2014,17,4.6,39.2,89.8,0,186,9
Sahel,2014,18,3.2,38.3,82.4,0,331,5
Sahel,2014,19,0.4,30.7,94.7,0,181,14
Sahel,2014,20,3.3,32.9,92.8,0,263,13
Sahel,2014,21,1.6,30.0,83.3,0,301,5
Sahel,2014,22,33.6,26.5,78.5,0,254,2
Sahel,2014,23,11.0,29.9,79.0,0,326,6
Sahel,2014,24,26.5,25.7,82.5,0,335,13
Sahel,2014,25,42.2,31.1,84.3,0,275,13
Sahel,2014,26,8.9,32.1,84.0,0,1390,7
Sahel,2014,27,9.6,29.0,77.4,0,1443,6
Sahel,2014,28,42.9,31.6,82.5,0,1683,4
Sahel,2014,29,36.2,29.7,88.5,0,1158,6
Sahel,2014,30,11.4,25.4,82.1,0,1561,10
Sahel,2014,31,25.2,29.0,81.0,0,1721,10
Sahel,2014,32,36.4,30.7,81.5,0,1226,9
Sahel,2014,33,5.2,28.2,78.6,0,1447,6
Sahel,2014,34,26.5,31.0,80.0,0,1443,8
Sahel,2014,35,16.3,32.2,92.5,0,1145,2
Sahel,2014,36,14.2,25.7,90.2,0,1090,6
Sahel,2014,37,21.1,27.3,84.5,0,1567,10
Sahel,2014,38,13.3,30.8,82.9,0,1356,7
Sahel,2014,39,5.5,30.7,84.2,0,1423,4
Sahel,2014,40,36.2,27.4,81.2,0,1480,13
Sahel,2014,41,4.9,31.0,91.1,0,1242,5
Sahel,2014,42,2.0,25.8,84.4,0,1085,8
Sahel,2014,43,2.2,29.0,77.9,0,1177,8
Sahel,2014,44,0.7,32.8,86.2,0,1639,4
Sahel,2014,45,1.4,31.8,93.4,0,1065,5
Sahel,2014,46,0.0,27.5,83.1,0,1489,8
Sahel,2014,47,2.4,27.2,83.1,0,272,8
Sahel,2014,48,3.3,26.2,94.2,0,188,14
Sahel,2014,49,0.1,26.6,78.7,0,285,6
Sahel,2014,50,1.3,29.7,82.3,0,281,4
Sahel,2014,51,0.7,31.4,79.2,0,257,9
Sahel,2014,52,4.3,25.8,75.6,0,297,13
Sahel,2015,1,1.7,27.3,83.9,0,234,6
Sahel,2015,2,1.8,27.8,88.3,0,245,9
Sahel,2015,3,3.9,27.8,90.7,0,281,4
Sahel,2015,4,3.7,27.5,84.1,0,339,12
Sahel,2015,5,4.3,27.9,82.2,0,244,0
Sahel,2015,6,4.9,28.3,94.7,0,187,10
Sahel,2015,7,1.7,32.4,76.9,0,338,8
Sahel,2015,8,3.5,27.1,94.2,0,342,9
Sahel,2015,9,3.2,26.9,82.0,0,309,2
Sahel,2015,10,1.6,38.7,81.6,0,268,10
Sahel,2015,11,2.5,34.4,83.0,0,264,14
Sahel,2015,12,0.5,37.3,87.6,0,265,8
Sahel,2015,13,2.8,39.7,86.4,0,253,4
Sahel,2015,14,1.9,39.7,94.3,0,233,9
Sahel,2015,15,4.0,36.5,81.5,0,290,12
Sahel,2015,16,1.5,39.7,88.6,0,176,7
Sahel,2015,17,3.0,40.8,76.7,0,209,6
Sahel,2015,18,4.8,37.8,89.6,0,285,11
Sahel,2015,19,0.9,31.1,86.0,0,309,10
Sahel,2015,20,4.6,29.2,83.1,0,343,4
Sahel,2015,21,2.1,31.9,79.9,0,337,11
Sahel,2015,22,11.0,26.3,82.6,0,312,2
Sahel,2015,23,37.5,31.2,81.6,0,312,0
Sahel,2015,24,6.0,30.5,81.3,0,233,0
Sahel,2015,25,36.0,33.0,85.7,0,184,8
Sahel,2015,26,32.6,26.8,85.0,0,1360,5
Sahel,2015,27,42.4,31.2,94.8,0,1313,3
Sahel,2015,28,15.2,28.9,92.2,0,1159,6
Sahel,2015,29,43.7,33.0,75.1,0,1533,1
Sahel,2015,30,32.0,30.8,93.0,0,1562,7
Sahel,2015,31,8.0,32.5,83.0,0,1183,1
Sahel,2015,32,43.2,31.4,78.4,0,1369,10
Sahel,2015,33,8.1,27.5,78.9,0,1607,6
Sahel,2015,34,25.7,28.8,76.8,0,1270,11
Sahel,2015,35,16.6,30.8,92.9,0,1142,14
Sahel,2015,36,33.0,30.2,77.4,0,1203,14
Sahel,2015,37,6.1,27.1,75.4,0,1653,0
Sahel,2015,38,12.0,26.7,92.5,0,1683,9
Sahel,2015,39,11.8,32.7,75.5,0,1569,7
Sahel,2015,40,16.1,26.1,82.6,0,1659,3
Sahel,2015,41,3.2,25.2,81.7,0,1302,12
Sahel,2015,42,3.4,32.0,91.4,0,1110,12
Sahel,2015,43,2.8,32.6,90.9,0,1151,13
Sahel,2015,44,0.5,30.9,84.0,0,1212,5
Sahel,2015,45,4.9,28.0,87.5,0,1032,7
Sahel,2015,46,4.7,26.5,82.3,0,1090,8
Sahel,2015,47,1.9,27.1,88.9,0,309,8
Sahel,2015,48,0.0,26.2,93.6,0,233,3
Sahel,2015,49,4.1,27.7,94.2,0,308,1
Sahel,2015,50,2.3,31.9,94.9,0,240,4
Sahel,2015,51,1.3,27.9,75.4,0,297,9
Sahel,2015,52,4.7,31.5,87.7,0,233,6
Sahel,2016,1,1.6,26.8,87.7,0,171,11
Sahel,2016,2,4.6,28.4,80.7,0,250,14
Sahel,2016,3,1.8,28.2,80.6,0,311,8
Sahel,2016,4,4.3,26.5,92.7,0,259,7
Sahel,2016,5,3.4,26.3,86.6,0,173,14
Sahel,2016,6,4.4,30.0,89.0,0,247,1
Sahel,2016,7,0.5,30.9,92.5,0,234,5
Sahel,2016,8,0.6,27.2,89.5,0,273,14
Sahel,2016,9,3.2,29.1,84.1,0,192,11
Sahel,2016,10,4.1,40.9,83.0,0,248,1
Sahel,2016,11,3.6,34.9,88.4,0,233,1
Sahel,2016,12,2.0,38.0,81.7,0,223,1
Sahel,2016,13,0.7,37.8,81.1,0,250,13
Sahel,2016,14,5.0,35.6,81.6,0,217,3
Sahel,2016,15,4.8,36.1,75.6,0,220,4
Sahel,2016,16,1.3,34.6,82.5,0,227,9
Sahel,2016,17,1.5,38.1,94.5,0,264,13
Sahel,2016,18,4.3,38.3,83.3,0,207,6
Sahel,2016,19,1.0,30.9,88.4,0,184,9
Sahel,2016,20,0.7,25.3,84.7,0,233,10
Sahel,2016,21,3.9,30.1,92.4,0,308,6
Sahel,2016,22,44.0,28.5,88.4,0,336,5
Sahel,2016,23,15.3,32.1,81.9,0,212,12
Sahel,2016,24,17.4,27.9,80.9,0,236,4
Sahel,2016,25,37.2,28.2,94.9,0,211,11
Sahel,2016,26,16.7,26.3,86.7,0,1263,8
Sahel,2016,27,12.5,28.9,84.8,0,1022,12
Sahel,2016,28,23.7,26.5,88.9,0,1113,14
Sahel,2016,29,35.1,29.4,87.7,0,1124,3
Sahel,2016,30,5.4,27.5,89.5,0,1022,12
Sahel,2016,31,9.7,30.7,83.2,0,1559,6
Sahel,2016,32,29.0,30.1,94.7,0,1032,7
Sahel,2016,33,11.2,26.5,81.2,0,1064,5
Sahel,2016,34,9.5,32.8,86.6,0,999,2
Sahel,2016,35,42.7,27.8,88.7,0,1461,2
Sahel,2016,36,33.9,30.0,91.6,0,1177,7
Sahel,2016,37,43.6,29.9,89.6,0,1179,7
Sahel,2016,38,37.7,27.3,78.3,0,1103,3
Sahel,2016,39,27.9,30.5,75.6,0,1571,14
Sahel,2016,40,19.5,29.4,81.7,0,1495,9
Sahel,2016,41,1.2,32.7,94.7,0,1102,6
Sahel,2016,42,2.6,27.4,82.9,0,1627,5
Sahel,2016,43,3.5,27.3,94.1,0,1138,7
Sahel,2016,44,2.8,27.8,78.3,0,1401,5
Sahel,2016,45,1.7,26.3,93.1,0,1083,11
Sahel,2016,46,3.7,27.8,92.2,0,1448,4
Sahel,2016,47,1.4,30.9,91.7,0,319,6
Sahel,2016,48,1.2,28.9,76.5,0,274,11
Sahel,2016,49,2.3,28.7,81.4,0,182,4
Sahel,2016,50,3.2,30.5,91.1,0,316,11
Sahel,2016,51,0.9,30.4,78.1,0,241,8
Sahel,2016,52,4.3,30.5,75.4,0,251,7
Sahel,2017,1,0.9,29.2,87.6,0,260,0
Sahel,2017,2,1.9,27.3,78.0,0,206,5
Sahel,2017,3,1.5,31.2,76.8,0,273,9
Sahel,2017,4,0.5,32.8,86.8,0,306,13
Sahel,2017,5,0.5,28.7,78.6,0,251,14
Sahel,2017,6,3.9,26.0,88.4,0,323,0
Sahel,2017,7,0.8,26.4,90.9,0,184,1
Sahel,2017,8,4.8,25.0,87.9,0,244,10
Sahel,2017,9,2.2,30.0,95.0,0,209,10
Sahel,2017,10,2.7,35.2,76.8,0,202,6
Sahel,2017,11,0.0,36.9,91.6,0,175,8
Sahel,2017,12,4.1,39.5,81.1,0,258,14
Sahel,2017,13,3.7,38.4,82.5,0,213,10
Sahel,2017,14,0.8,34.2,84.3,0,205,2
Sahel,2017,15,4.0,36.6,87.1,0,223,1
Sahel,2017,16,1.1,40.3,76.3,0,210,8
Sahel,2017,17,1.5,40.7,78.3,0,285,1
Sahel,2017,18,4.2,37.4,94.7,0,287,12
Sahel,2017,19,3.6,26.2,77.1,0,290,3
Sahel,2017,20,1.8,32.4,92.9,0,256,10
Sahel,2017,21,4.6,32.7,90.4,0,243,11
Sahel,2017,22,23.3,31.5,88.2,0,210,3
Sahel,2017,23,12.5,30.8,75.6,0,291,14
Sahel,2017,24,23.3,26.9,94.0,0,203,14
Sahel,2017,25,32.3,25.7,84.2,0,186,2
Sahel,2017,26,37.4,30.0,84.0,0,1209,1
Sahel,2017,27,14.8,26.8,91.8,0,1378,11
Sahel,2017,28,33.9,28.1,81.4,0,1013,7
Sahel,2017,29,27.9,25.7,76.6,0,1094,2
Sahel,2017,30,30.6,26.2,83.7,0,1608,8
Sahel,2017,31,13.2,26.0,93.1,0,1225,3
Sahel,2017,32,12.5,31.6,85.1,0,1379,13
Sahel,2017,33,42.4,27.2,76.9,0,1182,6
Sahel,2017,34,20.0,26.7,86.6,0,1281,13
Sahel,2017,35,9.2,31.3,90.6,0,1536,14
Sahel,2017,36,29.4,25.3,91.3,0,1632,11
Sahel,2017,37,38.9,30.0,92.7,0,1004,0
Sahel,2017,38,36.8,29.1,79.5,0,1219,7
Sahel,2017,39,31.1,32.3,77.7,0,996,14
Sahel,2017,40,25.2,26.6,94.8,0,1193,10
Sahel,2017,41,1.1,26.7,90.3,0,1566,10
Sahel,2017,42,2.3,28.7,76.4,0,1264,14
Sahel,2017,43,3.6,29.7,92.4,0,1149,7
Sahel,2017,44,1.1,26.2,80.2,0,1284,10
Sahel,2017,45,3.8,26.9,90.7,0,1025,6
Sahel,2017,46,0.9,31.0,81.3,0,1319,7
Sahel,2017,47,0.2,26.2,94.8,0,306,9
Sahel,2017,48,0.4,32.4,92.9,0,300,1
Sahel,2017,49,1.3,27.0,94.0,0,275,11
Sahel,2017,50,0.4,31.7,75.8,0,274,10
Sahel,2017,51,1.0,25.2,88.5,0,201,7
Sahel,2017,52,3.4,29.5,75.1,0,284,5
Sahel,2018,1,0.3,32.8,78.6,0,298,10
Sahel,2018,2,2.7,28.0,92.0,0,189,13
Sahel,2018,3,2.3,30.1,83.0,0,286,8
Sahel,2018,4,2.9,26.5,93.1,0,229,1
Sahel,2018,5,2.7,28.0,76.2,0,220,9
Sahel,2018,6,4.3,30.0,78.0,0,198,11
Sahel,2018,7,4.0,26.6,94.2,0,318,9
Sahel,2018,8,2.9,29.3,79.8,0,204,2
Sahel,2018,9,0.8,25.1,87.1,0,277,8
Sahel,2018,10,0.5,35.5,78.0,0,235,1
Sahel,2018,11,1.4,38.0,80.4,0,274,5
Sahel,2018,12,2.7,40.4,90.2,0,242,6
Sahel,2018,13,0.1,36.5,76.6,0,207,8
Sahel,2018,14,2.1,36.4,84.0,0,257,7
Sahel,2018,15,2.4,40.7,77.6,0,222,11
Sahel,2018,16,4.8,35.2,82.9,0,305,10
Sahel,2018,17,1.7,35.2,90.1,0,316,8
Sahel,2018,18,1.4,37.7,92.8,0,300,1
Sahel,2018,19,2.2,32.5,77.8,0,289,12
Sahel,2018,20,1.7,30.4,85.2,0,276,3
Sahel,2018,21,3.5,29.5,89.2,0,294,12
Sahel,2018,22,38.1,29.7,76.8,0,185,12
Sahel,2018,23,10.3,29.7,93.5,0,274,12
Sahel,2018,24,17.7,29.2,83.7,0,277,1
Sahel,2018,25,21.6,32.7,82.1,0,286,1
Sahel,2018,26,42.2,25.3,94.0,0,1583,12
Sahel,2018,27,27.9,30.1,83.0,0,1544,0
Sahel,2018,28,11.3,26.3,86.4,0,1486,0
Sahel,2018,29,19.8,32.3,75.4,0,960,6
Sahel,2018,30,28.0,27.4,89.5,0,1188,6
Sahel,2018,31,37.4,26.0,80.2,0,1533,10
Sahel,2018,32,6.4,30.8,91.8,0,1465,7
Sahel,2018,33,34.2,26.5,84.0,0,1354,3
Sahel,2018,34,44.8,26.2,82.9,0,1493,8
Sahel,2018,35,35.5,25.5,89.1,0,1312,13
Sahel,2018,36,28.8,27.5,93.9,0,1051,12
Sahel,2018,37,36.9,27.9,81.7,0,1030,4
Sahel,2018,38,23.5,31.3,79.8,0,1052,12
Sahel,2018,39,28.5,30.4,81.7,0,1287,8
Sahel,2018,40,9.3,32.4,94.8,0,1175,1
Sahel,2018,41,4.7,26.9,85.3,0,1535,12
Sahel,2018,42,0.8,29.7,76.4,0,1518,2
Sahel,2018,43,0.1,26.6,77.3,0,1519,6
Sahel,2018,44,2.3,32.3,90.8,0,1006,7
Sahel,2018,45,3.1,25.6,82.2,0,1190,1
Sahel,2018,46,0.9,30.2,78.6,0,1092,8
Sahel,2018,47,2.6,28.7,79.6,0,192,1
Sahel,2018,48,2.7,29.7,90.6,0,190,13
Sahel,2018,49,4.4,29.5,80.8,0,189,5
Sahel,2018,50,0.9,25.4,87.1,0,268,11
Sahel,2018,51,4.1,26.4,76.9,0,205,13
Sahel,2018,52,4.6,30.1,78.4,0,181,6
Sahel,2019,1,0.1,25.6,82.9,0,242,7
Sahel,2019,2,0.7,32.7,85.6,0,184,6
Sahel,2019,3,2.8,32.4,82.5,0,268,7
Sahel,2019,4,0.5,30.1,75.3,0,240,2
Sahel,2019,5,4.5,29.4,95.0,0,286,7
Sahel,2019,6,2.5,29.5,80.8,0,164,1
Sahel,2019,7,2.4,30.2,78.5,0,281,12
Sahel,2019,8,2.7,31.0,83.5,0,199,4
Sahel,2019,9,1.7,30.4,88.0,0,178,2
Sahel,2019,10,1.0,39.4,77.8,0,218,4
Sahel,2019,11,4.0,40.9,80.7,0,161,12
Sahel,2019,12,1.6,34.2,80.6,0,239,14
Sahel,2019,13,1.6,38.4,78.8,0,182,4
Sahel,2019,14,3.5,39.5,80.0,0,280,13
Sahel,2019,15,2.9,39.1,81.1,0,231,2
Sahel,2019,16,4.5,37.6,85.0,0,276,5
Sahel,2019,17,0.4,37.9,81.3,0,282,2
Sahel,2019,18,2.4,38.7,90.6,0,207,0
Sahel,2019,19,4.0,26.8,84.8,0,276,10
Sahel,2019,20,3.4,30.5,87.3,0,175,10
Sahel,2019,21,4.6,30.7,80.7,0,181,9
Sahel,2019,22,16.2,30.0,93.2,0,218,11
Sahel,2019,23,44.7,29.6,76.0,0,261,7
Sahel,2019,24,37.1,31.7,93.3,0,165,13
Sahel,2019,25,23.2,31.6,93.9,0,219,9
Sahel,2019,26,10.6,27.9,93.6,0,998,3
Sahel,2019,27,41.8,26.8,83.6,0,1032,4
Sahel,2019,28,16.5,29.8,81.4,0,1378,6
Sahel,2019,29,22.3,29.5,81.0,0,1120,6
Sahel,2019,30,14.0,26.8,86.0,0,1455,13
Sahel,2019,31,39.7,30.2,91.8,0,1533,6
Sahel,2019,32,11.8,25.8,78.4,0,1010,0
Sahel,2019,33,25.2,26.4,75.2,0,1321,5
Sahel,2019,34,9.6,29.3,83.5,0,1165,14
Sahel,2019,35,9.0,26.4,87.2,0,1288,3
Sahel,2019,36,25.0,29.1,79.5,0,932,8
Sahel,2019,37,33.9,31.9,80.9,0,1055,7
Sahel,2019,38,26.2,28.3,92.0,0,1160,5
Sahel,2019,39,14.2,28.9,92.4,0,1057,1
Sahel,2019,40,11.3,25.8,87.4,0,1377,4
Sahel,2019,41,0.4,29.2,84.4,0,1342,7
Sahel,2019,42,0.8,25.1,87.8,0,1465,1
Sahel,2019,43,3.2,30.1,83.1,0,1491,12
Sahel,2019,44,3.0,30.7,88.6,0,1194,4
Sahel,2019,45,3.3,30.5,85.0,0,1051,10
Sahel,2019,46,2.6,29.0,79.9,0,1494,10
Sahel,2019,47,3.1,28.8,80.1,0,303,1
Sahel,2019,48,3.4,31.2,88.7,0,278,11
Sahel,2019,49,4.6,30.5,94.6,0,178,5
Sahel,2019,50,0.8,27.5,75.3,0,181,6
Sahel,2019,51,2.3,31.9,89.9,0,172,3
Sahel,2019,52,2.3,28.9,78.9,0,288,9
Sahel,2020,1,0.5,26.9,87.2,0,266,9
Sahel,2020,2,1.6,25.5,76.3,0,298,4
Sahel,2020,3,0.9,25.3,81.7,0,203,5
Sahel,2020,4,4.2,32.7,85.2,0,183,6
Sahel,2020,5,2.1,29.9,77.1,0,288,7
Sahel,2020,6,2.6,25.0,89.7,0,229,8
Sahel,2020,7,3.6,28.2,88.6,0,207,5
Sahel,2020,8,2.1,31.3,94.7,0,201,12
Sahel,2020,9,3.1,29.1,90.2,0,161,0
Sahel,2020,10,2.9,39.9,79.7,0,167,4
Sahel,2020,11,3.9,36.3,90.9,0,280,6
Sahel,2020,12,1.7,35.0,88.0,0,279,4
Sahel,2020,13,2.2,35.0,75.1,0,169,1
Sahel,2020,14,0.4,34.6,91.8,0,159,8
Sahel,2020,15,4.5,40.3,88.4,0,269,3
Sahel,2020,16,4.9,40.7,78.8,0,199,1
Sahel,2020,17,1.4,36.4,85.6,0,193,4
Sahel,2020,18,0.9,39.6,85.2,0,210,13
Sahel,2020,19,4.3,25.3,78.0,0,299,0
Sahel,2020,20,2.3,26.9,83.2,0,197,7
Sahel,2020,21,3.8,28.3,91.4,0,215,8
Sahel,2020,22,41.5,30.5,80.7,0,157,2
Sahel,2020,23,22.6,31.4,77.1,0,244,11
Sahel,2020,24,14.2,28.6,85.9,0,260,8
Sahel,2020,25,40.1,28.8,78.9,0,180,3
Sahel,2020,26,25.2,30.4,93.4,0,1179,1
Sahel,2020,27,18.8,30.3,83.1,0,1021,10
Sahel,2020,28,44.2,31.9,90.0,0,1327,0
Sahel,2020,29,31.0,25.7,89.5,0,1012,4
Sahel,2020,30,17.9,29.7,92.8,0,1357,1
Sahel,2020,31,5.7,26.0,91.9,0,1398,8
Sahel,2020,32,19.0,31.7,91.7,0,1455,4
Sahel,2020,33,23.9,32.3,88.8,0,1211,0
Sahel,2020,34,27.1,26.3,86.0,0,1464,12
Sahel,2020,35,22.5,28.3,93.3,0,1460,11
Sahel,2020,36,8.4,27.6,82.0,0,1052,10
Sahel,2020,37,27.6,32.0,87.9,0,1049,13
Sahel,2020,38,27.8,29.0,80.0,0,1399,8
Sahel,2020,39,15.2,28.9,84.1,0,1318,2
Sahel,2020,40,38.9,30.2,90.0,0,1025,12
Sahel,2020,41,2.9,32.0,77.7,0,1180,0
Sahel,2020,42,0.6,26.2,79.2,0,991,1
Sahel,2020,43,4.7,26.3,86.6,0,976,11
Sahel,2020,44,0.4,30.0,94.5,0,1283,0
Sahel,2020,45,0.1,30.7,91.0,0,1546,0
Sahel,2020,46,4.9,31.4,92.0,0,1452,11
Sahel,2020,47,1.6,29.5,86.2,0,209,5
Sahel,2020,48,1.7,26.1,78.0,0,235,14
Sahel,2020,49,4.2,28.8,87.1,0,279,7
Sahel,2020,50,3.9,31.7,75.9,0,270,14
Sahel,2020,51,1.5,25.5,93.5,0,164,14
Sahel,2020,52,1.5,26.1,79.4,0,187,13
Sahel,2021,1,3.1,30.9,87.8,0,199,2
Sahel,2021,2,2.0,33.0,80.8,0,251,2
Sahel,2021,3,1.4,25.5,80.8,0,209,4
Sahel,2021,4,3.2,25.3,85.4,0,285,2
Sahel,2021,5,2.3,30.7,92.1,0,260,14
Sahel,2021,6,0.5,30.1,89.2,0,186,3
Sahel,2021,7,4.6,28.6,90.4,0,279,9
Sahel,2021,8,3.5,30.3,91.7,0,267,11
Sahel,2021,9,0.9,27.5,81.8,0,217,8
Sahel,2021,10,4.7,40.8,87.1,0,293,11
Sahel,2021,11,0.1,39.3,86.2,0,221,2
Sahel,2021,12,0.1,37.7,83.8,0,295,1
Sahel,2021,13,4.6,35.2,84.2,0,258,10
Sahel,2021,14,1.6,37.6,90.3,0,162,14
Sahel,2021,15,3.4,38.8,79.8,0,256,0
Sahel,2021,16,1.3,38.4,87.5,0,274,2
Sahel,2021,17,1.0,38.5,76.0,0,235,7
Sahel,2021,18,0.5,40.4,94.3,0,185,4
Sahel,2021,19,0.4,31.2,75.7,0,205,13
Sahel,2021,20,1.6,26.5,84.4,0,275,7
Sahel,2021,21,3.1,31.5,75.5,0,232,3
Sahel,2021,22,40.5,29.7,81.5,0,249,6
Sahel,2021,23,7.1,31.7,94.7,0,251,9
Sahel,2021,24,6.5,28.8,76.0,0,285,9
Sahel,2021,25,21.5,31.4,83.7,0,244,3
Sahel,2021,26,18.7,30.9,76.6,0,1364,3
Sahel,2021,27,18.4,32.2,94.4,0,1144,7
Sahel,2021,28,11.1,31.0,90.0,0,1177,2
Sahel,2021,29,5.5,31.2,79.6,0,894,1
Sahel,2021,30,22.2,30.4,77.7,0,889,7
Sahel,2021,31,22.6,27.2,93.6,0,943,7
Sahel,2021,32,34.5,32.7,79.5,0,1373,1
Sahel,2021,33,10.7,27.0,79.7,0,1335,3
Sahel,2021,34,33.6,30.8,85.5,0,1322,8
Sahel,2021,35,26.7,32.6,76.1,0,1039,4
Sahel,2021,36,6.0,31.1,86.3,0,1186,4
Sahel,2021,37,17.4,30.2,92.0,0,1058,11
Sahel,2021,38,17.0,26.1,88.4,0,1213,4
Sahel,2021,39,21.8,32.4,84.9,0,992,8
Sahel,2021,40,26.5,27.4,88.0,0,1006,14
Sahel,2021,41,3.7,32.3,88.2,0,1473,13
Sahel,2021,42,2.0,28.1,83.1,0,1258,11
Sahel,2021,43,0.1,31.4,75.3,0,928,11
Sahel,2021,44,1.4,32.5,93.1,0,1192,9
Sahel,2021,45,2.9,29.5,87.6,0,1260,2
Sahel,2021,46,2.7,30.3,81.2,0,1175,10
Sahel,2021,47,2.9,29.7,85.0,0,174,12
Sahel,2021,48,2.7,29.0,75.7,0,193,14
Sahel,2021,49,1.0,29.8,93.0,0,202,8
Sahel,2021,50,0.1,27.6,77.0,0,299,1
Sahel,2021,51,1.7,28.1,84.3,0,273,11
Sahel,2021,52,1.1,29.1,87.2,0,281,6
Sahel,2022,1,3.8,27.8,88.0,0,167,7
Sahel,2022,2,0.5,25.2,92.6,0,156,6
Sahel,2022,3,4.2,29.2,85.9,0,235,0
Sahel,2022,4,0.4,27.2,82.3,0,245,0
Sahel,2022,5,3.7,26.7,79.3,0,270,5
Sahel,2022,6,0.5,30.4,92.2,0,172,8
Sahel,2022,7,4.7,25.1,77.5,0,235,9
Sahel,2022,8,3.2,28.6,89.2,0,224,11
Sahel,2022,9,0.4,32.1,91.5,0,207,3
Sahel,2022,10,1.5,39.3,75.4,0,218,2
Sahel,2022,11,2.3,34.3,80.9,0,251,10
Sahel,2022,12,0.5,40.6,79.7,0,158,9
Sahel,2022,13,2.5,39.5,91.3,0,246,2
Sahel,2022,14,3.9,39.0,94.9,0,294,9
Sahel,2022,15,2.0,38.7,83.7,0,222,14
Sahel,2022,16,2.6,34.6,87.0,0,267,4
Sahel,2022,17,2.7,35.4,94.3,0,162,3
Sahel,2022,18,4.5,34.1,82.0,0,201,14
Sahel,2022,19,0.6,30.8,80.4,0,275,4
